,APR,DOM,EVA,MEJ,MET,PRA,REC,RET,ASE,GÉNERO ALUMNO,PROM ACUMULADO EN PROFESIONAL,Género del profesor,Tipo Comentario,Comentarios,AVG,Lemm
96,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,82.285,0.0,1,clase dinamica y sabe explicas ,1.0,"['clase', 'dinamico', 'saber', 'explicar']"
97,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,83.038,0.0,2,es buena onda y si estudias te va bien a veces sus clases son muy aburridass,0.0,"['buen', 'onda', 'si', 'estudiar', 'ir', 'bien', 'vez', 'clase', 'aburridas']"
98,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1,94.714,0.0,2,Explica muy bien Si lo recomiendo,1.0,"['explicar', 'bien', 'si', 'recomer']"
99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,84.363,0.0,1,es buena maestra y está al pendiente de absolutamente todo ,1.0,"['buen', 'maestro', 'pendiente', 'absolutamente']"
100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,79.462,0.0,2,"Porque hace que la clase se interesante, demasiada convivencia con todos y aprendes a trabajar en equipo SI LA RECOMEDARIA",1.0,"['hacer', 'clase', 'interesante', 'demasiado', 'convivencia', 'aprender', 'trabajar', 'equipo', 'si', 'recomedar']"
101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,83.791,0.0,2,no la recomiendo porque no sabe de la clase solo pone videos y es muy tedioso no se le entiende,0.0,"['no', 'recomer', 'no', 'saber', 'clase', 'solo', 'poner', 'video', 'tedioso', 'no', 'entender']"
102,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,76.8,0.0,2,Su clase es dinámica y muy fácil de entender Si la recomendaría,0.0,"['clase', 'dinámico', 'fácil', 'entender', 'si', 'recomendar']"
103,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1,91.692,0.0,2,es muy accesible es algo aburrida la forma de explicar,1.0,"['accesible', 'aburrido', 'forma', 'explicar']"
104,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,83.428,1.0,2,aunque no siempre tomaba con nosotros la clase siempre nos dio la confianza en llegar con el con alguna duda si la recomendaria,1.0,"['aunque', 'no', 'siempre', 'tomar', 'clase', 'siempre', 'dar', 'confianza', 'llegar', 'alguno', 'duda', 'si', 'recomendar']"
105,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,83.571,1.0,2,"Como estudiante de primer ingreso, el me enseño muchas de las cosas que se requieren para que la estancia en la universidad no sea aburrida, siempre atento a que aprendieramos y siempre disponible ante nuestras dudas. No tengo quejas.",1.0,"['estudiante', 'primero', 'ingreso', 'enseñar', 'mucho', 'cosa', 'requerir', 'estancia', 'universidad', 'no', 'aburrido', 'siempre', 'atento', 'aprender', 'siempre', 'disponible', 'duda', 'no', 'queja']"
106,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,82.8,1.0,2,Se ve que tiene buena actitud no tengo suficiente evidencia para decir por que no,1.0,"['ver', 'buen', 'actitud', 'no', 'suficiente', 'evidencia', 'decir', 'no']"
107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,88.4,1.0,2,Se nota que sabe lo que hace y empuja a que nos salga bien lo nuestro No lo conocí suficiente,0.0,"['nota', 'saber', 'hacer', 'empujar', 'salir', 'bien', 'no', 'conocer', 'suficiente']"
108,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,88.5,1.0,1,Siempre está dispuesto a ayudar. ,0.0,"['siempre', 'dispuesto', 'ayudar']"
109,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,71.107,1.0,1,Porque es un excelente profesor. ,1.0,"['excelente', 'profesor']"
110,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1,94.618,1.0,2,"La clase es muy amena Porque le tienes que invertir demasiadas horas a la clase, mucho mas que las establecidas por el tec y eso esta mal.",1.0,"['clase', 'ameno', 'invertir', 'demasiado', 'hora', 'clase', 'mas', 'establecido', 'tec', 'mal']"
111,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,83.301,1.0,1,Hace interesante la manera de aprender ,1.0,"['hacer', 'interesante', 'manera', 'aprender']"
112,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,88.414,1.0,1,"Excelente maestro, su pasión por enseñar es excepcional. Hace que te den ganas de ir a clase y además tiene un amplio conocimiento. Fácilmente es de los mejores profesores que he tenido, sus calificaciones son justas, aunque los exámenes son demasiado largos. ",1.0,"['excelente', 'maestro', 'pasión', 'enseñar', 'excepcional', 'hacer', 'dar', 'gana', 'ir', 'clase', 'además', 'amplio', 'conocimiento', 'fácilmente', 'mejor', 'profesor', 'tener', 'calificación', 'justo', 'aunque', 'examen', 'demasiado', 'largo']"
113,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,96.512,1.0,1,"profesor inspirador, amigable y divertido que hace una clase con mucha participacion de los estudiantes. Exige pero aprendes mucho ",1.0,"['profesor', 'inspirador', 'amigable', 'divertido', 'hacer', 'clase', 'mucho', 'participacion', 'estudiante', 'exigir', 'aprender']"
114,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,93.0,1.0,1,"Excelente profesor, hace la clase muy dinámica y cero aburrida, ademas el proyecto es enriquecedor y complementa lo visto en la materia. ",1.0,"['excelente', 'profesor', 'hacer', 'clase', 'dinámico', 'cero', 'aburrido', 'ademas', 'proyecto', 'enriquecedor', 'complementar', 'visto', 'materia']"
115,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,77.15,1.0,1,"excelente profesor, ejemplar ",1.0,"['excelente', 'profesor', 'ejemplar']"
116,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,83.508,1.0,1,"Tiene mucha experiencia en el campo, clases muy interactivas y ejemplifica de  forma que es sencillo comprender ",1.0,"['mucho', 'experiencia', 'campo', 'clase', 'interactivo', 'ejemplificar', 'forma', 'sencillo', 'comprender']"
117,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,87.384,1.0,1,Experto en manufactura ,1.0,"['experto', 'manufactura']"
118,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,82.826,1.0,1,Por su ritmo de enseñanza y la forma de transmitirla con los tipos de proyectos y tareas ,1.0,"['ritmo', 'enseñanza', 'forma', 'transmitir', 'el', 'tipo', 'proyecto', 'tarea']"
119,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,88.812,1.0,1,Excelente profesor!!!! ,1.0,"['excelente', 'profesor']"
120,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,88.145,1.0,1,Te reta a siempre ser mejor y disfruta la materia ,1.0,"['reta', 'siempre', 'ser', 'mejor', 'disfrutar', 'materia']"
121,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,83.938,1.0,1,"Es buen profesor, algo dificil en los exámenes pero es muy bueno explicando. ",1.0,"['buen', 'profesor', 'dificil', 'examen', 'buen', 'explicar']"
122,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,87.125,1.0,1,"Excelente profesor, domina muy bien la materia y da explicaciones claras. Accesible para asesorías y muy entusiasta porque aprendas cosas nuevas. ",1.0,"['excelente', 'profesor', 'dominar', 'bien', 'materia', 'dar', 'explicación', 'claro', 'accesible', 'asesoría', 'entusiasta', 'aprender', 'cosa', 'nuevo']"
123,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,86.227,1.0,2,"Es un profesor muy bueno. Tiene un dominio excelente del tema, siempre se pasa motivándote y siempre con la mejor actitud. Tiene vocación para ser profesor y toda la estructura del curso está completamente bien hecha. Tiene todo un orden a lo largo del curso y eso lo hace más fácil. No tengo ningún comentario constructivo. El profesor se desempeña a la perfección como profesor y su curso no requiere ninguna mejora. Los exámenes tal vez podrían estar un poco más cortos, pero el reto lo hace más interesante.",1.0,"['profesor', 'buen', 'dominio', 'excelente', 'tema', 'siempre', 'pasar', 'motivar', 'tú', 'siempre', 'mejor', 'actitud', 'vocación', 'ser', 'profesor', 'todo', 'estructura', 'curso', 'completamente', 'bien', 'hecho', 'orden', 'largo', 'curso', 'hacer', 'fácil', 'no', 'ninguno', 'comentario', 'constructivo', 'profesor', 'desempeñar', 'perfección', 'profesor', 'curso', 'no', 'requerir', 'ninguno', 'mejora', 'examen', 'tal', 'vez', 'poder', 'corto', 'reto', 'hacer', 'interesante']"
124,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1,86.653,1.0,1,Tienen un amplio dominio del tema y la clase en idioma inglés es excelente. ,1.0,"['amplio', 'dominio', 'tema', 'clase', 'idioma', 'inglés', 'excelente']"
125,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1,93.05,1.0,1,"Buen manejo de dinamicas en clase, y amplio conocimiento de la materia. ",1.0,"['buen', 'manejo', 'dinamico', 'clase', 'amplio', 'conocimiento', 'materia']"
126,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,89.348,1.0,1,"Excelente clase, la hace amena, dispuesto ayudarte y siempre hace que te sientas animado. ",1.0,"['excelente', 'clase', 'hacer', 'ameno', 'dispuesto', 'ayudar', 'tú', 'siempre', 'hacer', 'sentar', 'animado']"
127,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1,95.48,1.0,1,"Un profesor que le interesa mucho que aprendas más allá de los conceptos de la clase, logrando eso con el proyecto final que pone. Trata que la clase no sea aburrida mostrando videos. ",1.0,"['profesor', 'interesar', 'aprender', 'allá', 'concepto', 'clase', 'lograr', 'proyecto', 'final', 'poner', 'tratar', 'clase', 'no', 'aburrido', 'mostrar', 'video']"
128,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,82.933,1.0,1,"Muy buena energia, explica bien, es atento ",1.0,"['buen', 'energia', 'explicar', 'bien', 'atento']"
129,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0,87.058,1.0,1,Se nota su compromiso pero podría pulir su manera de explicar al decir las cosas de forma más concisa ,1.0,"['nota', 'compromiso', 'poder', 'pulir', 'manera', 'explicar', 'decir', 'cosa', 'forma', 'conciso']"
130,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,84.888,1.0,1,"bien, atiende nuestras dudas ",0.0,"['bien', 'atender', 'duda']"
131,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1,85.8,1.0,1,"Como investigador impresionante, y apasionado. Como profesor no puedo decir mucho, hemos tenido pocas sesiones con él, pero su pasión me agrada. ",1.0,"['investigador', 'impresionante', 'apasionado', 'profesor', 'no', 'poder', 'decir', 'mucho', 'poco', 'sesión', 'él', 'pasión', 'agrado']"
132,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,88.38,1.0,1,Proyectos interesantes ,1.0,"['proyecto', 'interesante']"
133,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,73.407,1.0,1,"La clase es muy teorica, sin embargo el profesor lo hace lo suficientemenete interactivo para que no te aburras y disfrutes la clase. ",1.0,"['clase', 'teorico', 'embargo', 'profesor', 'hacer', 'suficientemenete', 'interactivo', 'no', 'aburrir', 'disfrutar', 'clase']"
134,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,84.117,1.0,1,Sabe muchisimo y siempre esta dispuesto a ayudar 10/10 ,1.0,"['saber', 'muchisimir', 'siempre', 'dispuesto', 'ayudar', '1010']"
135,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,93.86,1.0,1,Explica bien los temas ,0.0,"['explicar', 'bien', 'tema']"
136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,86.476,1.0,2,Lleva muchos años impartiendo la clase y conoce el material a la perfección. Conceptos obsoletos y con poca aplicación.,0.0,"['llevar', 'año', 'impartir', 'clase', 'conocer', 'material', 'perfección', 'concepto', 'obsoleto', 'poco', 'aplicación']"
137,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,97.075,1.0,1,"Da explicaciones claras además que usa ejemplos de cosas cotidianas o comunes para explicar los conceptos, lo que facilita la comprensión. También es muy atento con las dudas siempre las resuelve hasta que quedan claras. ",0.0,"['dar', 'explicación', 'claro', 'además', 'usar', 'ejemplo', 'cosa', 'cotidiano', 'común', 'explicar', 'concepto', 'facilitar', 'comprensión', 'atento', 'duda', 'siempre', 'resolver', 'quedar', 'claro']"
138,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,93.333,1.0,0," Su clase es un poco repetitiva, hay poca practica.",0.0,"['clase', 'repetitivo', 'poco', 'practicar']"
139,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,86.4,1.0,0," Conoce del tema bastante y tiene experiencia, pero el curso en blackboard está muy desorganizado, las fechas de los entregables cambian constantemente entre lo escrito en el curso y lo que avisa en clases o correos. El cálculo de calificación para los parciales depende únicamente del examen, lo que provoca resultados muy radicales, que así como pueden beneficiar, pueden perjudicar mucho a personas con beca.",0.0,"['conocer', 'tema', 'bastante', 'experiencia', 'curso', 'blackboard', 'desorganizado', 'fecha', 'entregable', 'cambiar', 'constantemente', 'escrito', 'curso', 'avisar', 'clase', 'correo', 'cálculo', 'calificación', 'parcial', 'depender', 'únicamente', 'examen', 'provocar', 'resultado', 'radical', 'así', 'poder', 'beneficiar', 'poder', 'perjudicar', 'persona', 'beca']"
140,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,88.813,1.0,0, La clase se explica desde el punto de vista teorico y en el examen se analizan mas problemas que apesar de que se vieron en clase no se acentuaron lo suficiente. La prueba de esto esta en la mediana de calificaciones en el salon en cada uno de los examenes parciales. El hecho de que la mayor parte del salon tenga una calificacion baja en cada uno de los parciales da a entender que algo se esta haciendo mal. Ademas de que no logra llamar la atencion con sus explicaciones teoricas la mayoria del tiempo.,0.0,"['clase', 'explicar', 'punto', 'visto', 'teorico', 'examen', 'analizar', 'mas', 'problema', 'apesar', 'ver', 'clase', 'no', 'acentuar', 'suficiente', 'prueba', 'mediano', 'calificación', 'salon', 'cada', 'examen', 'parcial', 'hecho', 'mayor', 'parte', 'salon', 'calificacion', 'bajo', 'cada', 'parcial', 'dar', 'entender', 'hacer', 'mal', 'adema', 'no', 'lograr', 'llamar', 'atencion', 'explicación', 'teorico', 'mayorio', 'tiempo']"
141,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,77.897,1.0,1,El profesor sabe de lo que habla y siempre esta dispuesto a ayudar en lo que tengas dudas. sus clases son integras y quiere que estes dentro de ellas. ,0.0,"['profesor', 'saber', 'hablar', 'siempre', 'dispuesto', 'ayudar', 'duda', 'clase', 'integro', 'querer', 'estar', 'dentro', 'él']"
142,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,91.04,1.0,1,"Tiene muchisima experiencia. Siempre responde las preguntas que le hacen y por más difiícil que esta sea, tiene los conocimientos para responderla. Le importa que sus alumnos no se queden con dudas por lo que constantemente pregunta si todos entendieron. ",1.0,"['muchisimo', 'experiencia', 'siempre', 'responder', 'pregunta', 'hacer', 'difiícil', 'ser', 'conocimiento', 'responder', 'él', 'importar', 'alumno', 'no', 'quedar', 'duda', 'constantemente', 'preguntar', 'si', 'entender']"
143,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1,95.6,1.0,1,"Muy bien preparado, es de muchísima experiencia y sin duda la mejor opción para la materia ",1.0,"['bien', 'preparado', 'muchísimo', 'experiencia', 'duda', 'mejor', 'opción', 'materia']"
144,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,87.0,1.0,1,El profesor es muy comprensivo y busca que la clase realmente comprenda los conceptos vistos en las presentaciones y explicaciones que da. ,0.0,"['profesor', 'comprensivo', 'buscar', 'clase', 'realmente', 'comprender', 'concepto', 'visto', 'presentación', 'explicación', 'dar']"
145,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1,95.575,1.0,2,"No hace la clase tan facil pero es muy profesional, tiene mucha experiencia dando la clase y sabe muchisimo. No me gusta su forma de evaluar examenes y tareas",0.0,"['no', 'hacer', 'clase', 'tanto', 'facil', 'profesional', 'mucho', 'experiencia', 'dar', 'clase', 'saber', 'muchisimo', 'no', 'gustar', 'forma', 'evaluar', 'examen', 'tarea']"
146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,93.804,1.0,0," Ojala diera revision de examen en el salon, ademas de que califica muy duro en los exámenes. La clase podría ser cien veces más amena si tan solo se conectara más con sus alumnos. Muchos de ellos están batallando con las notas.",0.0,"['ojala', 'dar', 'revision', 'examen', 'salon', 'adema', 'calificar', 'duro', 'examen', 'clase', 'poder', 'ser', 'cien', 'vez', 'ameno', 'si', 'tan', 'solo', 'conectar', 'alumno', 'batallar', 'nota']"
147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,88.527,1.0,1,Es un profesor que se interesa en que los alumnos aprendan ,0.0,"['profesor', 'interesar', 'alumno', 'aprender']"
148,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,84.243,1.0,2,Por que sabe mucho Es dificil sacar buen promedio con el,0.0,"['saber', 'dificil', 'sacar', 'buen', 'promedio']"
149,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,90.181,1.0,2,"Sabe mucho de la materia, es amable y esta dispuesto a explicar siempre que alguien tiene dudas. A veces es algo aburrido y sus clases no son muy dinámicas, esta es una clase con mucho contenido por lo que siento que se deberían de enfocar a ciertas cosas que sean de mayor primoridalidad para que el curso no sea tan pesado o se adopte una nueva táctica donde podamos hacer las clases mas ágiles,",0.0,"['saber', 'materia', 'amable', 'dispuesto', 'explicar', 'siempre', 'alguien', 'duda', 'vez', 'aburrido', 'clase', 'no', 'dinámico', 'clase', 'contenido', 'sentir', 'deber', 'enfocar', 'cierto', 'cosa', 'mayor', 'primoridalidad', 'curso', 'no', 'tanto', 'pesado', 'adoptar', 'nuevo', 'táctica', 'poder', 'hacer', 'clase', 'mas', 'ágil']"
150,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,72.328,1.0,1,Lo recomendaría porque da buenas presentaciones sobre los temas además de que provee ejercicios para comprender los temas de la clase. ,0.0,"['recomendar', 'dar', 'buen', 'presentación', 'tema', 'además', 'provear', 'ejercicio', 'comprender', 'tema', 'clase']"
151,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,82.744,1.0,2,Da buenas asesorías Sí lo recomiendo,1.0,"['dar', 'buen', 'asesoría', 'recomer']"
152,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,80.025,1.0,2,Sabe mucho Es un poco aburrido,0.0,"['saber', 'aburrido']"
153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,89.657,1.0,0," Si tiene 40 años en el tec, si tiene toda la """"experiencia y conocimiento de la materia"""", sin embargo, no se adapta a las nuevas formas de educación, su blackboard tiene documentos del 2015 y es prácticamente inservible, todas las tareas o documentos que usamos en clase los manda por mail, lo cual no se me hace profesional, no es normal que la calificación más alta en 3 exámenes parciales sea 92, sin embargo, como el tiene toda la """"experiencia"""", asume que es normal que nadie saque 100, que es problema nuestro y no de el, poniendo problemas sumamente diferentes a los que vimos en actividades y clases, si quieres estudiar mucho para no obtener resultados, te lo recomiendo (yo no me considero la persona mas inteligente o brillante, pero cuando estudio, saco 100 y con este profe no se puede y no solo soy yo, fueron los 30 alumnos del salón de los cuales conozco a personas muy inteligentes).",0.0,"['si', '40', 'año', 'tec', 'si', 'todo', 'experiencia', 'conocimiento', 'materia', 'embargo', 'no', 'adaptar', 'nuevo', 'forma', 'educación', 'blackboard', 'documento', '2015', 'prácticamente', 'inservible', 'todo', 'tarea', 'documento', 'usar', 'clase', 'manda', 'mail', 'no', 'hacer', 'profesional', 'no', 'normal', 'calificación', 'alto', '3', 'examen', 'parcial', '92', 'embargo', 'todo', 'experiencia', 'asumir', 'normal', 'nadie', 'sacar', '100', 'problema', 'no', 'el', 'poner', 'problema', 'sumamente', 'diferente', 'ver', 'actividad', 'clase', 'si', 'querer', 'estudiar', 'no', 'obtener', 'resultado', 'recomer', 'yo', 'no', 'considerar', 'persona', 'mas', 'inteligente', 'brillante', 'estudio', 'saco', '100', 'profe', 'no', 'poder', 'no', 'solo', 'yo', '30', 'alumno', 'salón', 'cual', 'conocer', 'persona', 'inteligente']"
154,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1,93.111,1.0,1,"Es muy paciente, siempre esta disponible y es justo al calificar y al escuchar inquietudes. Los materiales de la clase se sienten un poco desactualizados pero  el profesor es muy bueno ",0.0,"['paciente', 'siempre', 'disponible', 'justo', 'calificar', 'escuchar', 'inquietud', 'material', 'clase', 'sentir', 'desactualizado', 'profesor', 'buen']"
155,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,92.405,1.0,2,"Sabe mucho de la materia, y aunque el material es muy pesado, se puede aprender bastante. La clase debería hacerla más interactiva, ya que realmente puede llegar a ser aburrido por el material tan pesado.",0.0,"['saber', 'materia', 'aunque', 'material', 'pesado', 'poder', 'aprender', 'bastante', 'clase', 'deber', 'hacer', 'él', 'interactivo', 'realmente', 'poder', 'llegar', 'ser', 'aburrido', 'material', 'tanto', 'pesado']"
156,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,76.437,1.0,2,Sabe demasiado sobre la materia y si estas interesado puedes aprender mucho. Clase poco interactiva,0.0,"['saber', 'demasiado', 'materia', 'si', 'interesado', 'poder', 'aprender', 'mucho', 'clase', 'interactivo']"
157,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1,93.827,1.0,1,Es un maestro muy dedicado que se preocupa por el aprendizaje de sus alumnos ,1.0,"['maestro', 'dedicado', 'preocupar', 'aprendizaje', 'alumno']"
158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,81.854,1.0,0," Lo recomendaría porque el profe tiene mucha experiencia y está muy bien preparada para dar la materia que da, lo unico malo es que los examenes son retadores y con lo que el enseña en clases no es suficiciente",0.0,"['recomendar', 'profe', 'mucho', 'experiencia', 'bien', 'preparado', 'dar', 'materia', 'dar', 'unico', 'malo', 'examen', 'retador', 'enseñar', 'clase', 'no', 'suficiciente']"
159,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,85.166,1.0,2,"Tiene años de experiencia, por lo que tiene mucha información por compartir. Tiene demasiada información en las diapositivas para estudiar y las clases pueden ser tediosas.",0.0,"['año', 'experiencia', 'mucho', 'información', 'compartir', 'demasiado', 'información', 'diapositivo', 'estudiar', 'clase', 'poder', 'ser', 'tedioso']"
160,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,92.591,1.0,1,Hace que la clase sea sumamente interesante ,1.0,"['hacer', 'clase', 'sumamente', 'interesante']"
161,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,93.127,1.0,0," La clase se vuelve tediosa y repetitiva, puesto que tarda mucho en comunicar ideas sencillas",0.0,"['clase', 'volver', 'tedioso', 'repetitivo', 'puesto', 'tardar', 'comunicar', 'idea', 'sencillo']"
